"word","lazy","hint","formal","usage","keyer"
"to go","","","t-u-g","",""
"to him","","","t-u-m","",""
"to honor","","","t-o-n-e2","",""
"to increase","","","t-e-nk","",""
"to keep","","","t-u-k-p","",""
"to know","","","tn-o","",""
"to make","","","tm-a-k","",""
"to me","","","tm-e","",""
"to mean","","","tm-e-n","",""
"to meet","","","tm-e-t","",""
"to Mr.","","","tm-r","",""
"to my","","","tm-a","",""
"to our","","","t-r","",""
"to pay","","","t-p-a","",""
"to place","","","t-p-l-a-s","",""
"to point out","","","t-o-e-t","",""
"to reduce","","","t-r-u-s","",""
"to say","","","t-s-a","",""
"to see","","","t-s-e","",""
"to ship","","","t-sh","",""
"to some extent","","","t-u-s-m-e-s","",""
"to stop","","","t-ss","",""
"to such an extent","","","t-s-ch-e-s","",""
"to take","","","t-u-t-a-k","",""
"to the","","","t-u-th","",""
"to this","","","t-u-th-s","",""
"to us","","","t-u-s","",""
"to which","","","t-ch","",""
"to work","","","t-r-k","",""
"to write","","","t-r-i","",""
"to you","","","t-u-u","",""
"today","","","td-a","",""
"today's","","","td-a-s","",""
"toe","","","t-o","",""
"together","","","t-u-g","",""
"together ","","","t-u-g-e-th","",""
"together with","","","t-u-g-e-th","",""
"Tokyo","","","t-o-k","",""
"told","","","t-o","",""
"told him","","","t-o-m","",""
"told us","","","t-o-s","",""
"Toledo","","","t-o-l-e","",""
"tomato","","","tm-a-t-o","",""
"tomorrow","","","tm-o","",""
"ton","","","t-n","",""
"tone","","","t-o-n","",""
"tongue","","","t-ng","",""
"tonight","","","tn-i","",""
"tonnage","","","t-n-j","",""
"tonsil","","","tn-s-e-l","",""
"tonsilitis","","","tn-s-e-l-i","",""
"tonsorial","","","tn-s-o-r-l","",""
"tonsure","","","tn-sh-u","",""
"tontine","","","t-o-n-tn","",""
"too","","","t-u","",""
"took","","","t-u-k","",""
"tool","","","t-u-l","",""
"tooth","","","t-u-th","",""
"top","","","t-o-p","",""
"topic","","","t-p-k","",""
"tore","","","t-o-r","",""
"torn","","","t-o-r-n","",""
"Toronto","","","t-o-r-o-nt","",""
"tort","","","t-o-t","",""
"tot","","","t-o-t","",""
"total","","","t-o-t","",""
"totally","","","t-o-t-ya","",""
"tote","","","t-o-t","",""
"touch","","","t-ch","",""
"touched","","","t-ch-t","",""
"tough","","","t-u-f","",""
"tournament","","","t-u-n-a-m","",""
"toward","","","t-o-d","",""
"town","","","t-n","",""
"towns","","","t-n-s","",""
"township","","","t-n-/-sh","",""
"toy","","","t-o-e","",""
"trace","","","t-r-a-s","",""
"traced","","","t-r-a-s-t","",""
"tracer","","","t-r-a-s-e-r","",""
"track","","","t-r-a-k","",""
"tractor","","","t-r-a-k-r","",""
"trade","","","t-r-a","",""
"traffic manager","","","t-<-m","",""
"tragedy","","","t-r-a-j-d-e","",""
"train","","","t-r-a-n","",""
"trained","","","t-r-a-nt","",""
"trains","","","t-r-a-n-s","",""
"transaction","","","t-/-a-k-sh","",""
"transfer","","","t-/-f-e-r","",""
"transfuse","","","t-/-f-e-u","",""
"transit","","","t-/-t","",""
"translation","","","t-/-l-a-sh","",""
"transportation","","","t-/-p-o-t-sh","",""
"travel","","","t-r-a-v","",""
"traveling","","","t-r-a-v-\-h","",""
"treasure","","","t-r-e-sh-u","",""
"treasurer","","","t-r-e-sh-u-/-r","",""
"treasury","","","t-r-e-sh","",""
"treat","","","t-r-e-t","",""
"treated","","","t-r-e-td","",""
"treatment","","","t-r-e-m","",""
"treaty ","","","t-r-e","",""
"tree","","","t-r-e","",""
"trees","","","t-r-e-s","",""
"tremendous","","","t-r-e-mn-s","",""
"trial","","","t-r-i-l","",""
"triangle","","","t-r-ia-ng","",""
"trick","","","t-r-e-k","",""
"tried","","","t-r-i-d","",""
"trifle","","","t-r-i-f","",""
"trimmed","","","t-r-e-mt","",""
"trip","","","t-r-e-p","",""
"Tripoli","","","t-r-e-p-l-e","",""
"trips","","","t-r-e-p-s","",""
"triumph","","","t-r-i-m-f","",""
"troops","","","t-r-u-p-s","",""
"trouble","","","t-r-b","",""
"truck","","","t-r-u-k","",""
"true","","","t-r-u","",""
"truly","","","t-r-u-e","",""
"trunk","","","t-r-nk","",""
"trust","","","t-r-s","",""
"truth","","","t-r","",""
"try","","","t-r-i","",""
"tubes","","","t-e-u-b-s","",""
"Tuesday","","","t-u-s","",""
"tumult","","","tm-u-l","",""
"turkey","","","t-e-r-k-e","",""
"turn","","","t-e-n","",""
"turned","","","t-e-n-/-t","",""
"twice","","","t-w-i-s","",""
"two","","","t-u","",""
"two or three months","","","t-u-th2-e-mn-th-s","",""
"two years ago","","","t-r-g","",""
"type","","","t-i-p","",""
"typewrite","","","t-p-r-i","",""
"typewriter","","","t-p-r-i","",""
"U.S.S.R.","","","e-u-s-s-r","",""
"ugly","","","u-g-e","",""
"-ulate","","","/-u","",""
"ulcer","","","us-e-r","",""
"ulna","","","u-n-a","",""
"ulster","","","us-t-e2","",""
"ultimo","","","u-t","",""
"ultra-","","","u-/","",""
"unable","","","n-b","",""
"unacceptable","","","n-a-k-s2-b","",""
"unaccomodating","","","n-a-k-td-\-h","",""
"unaccountable","","","n-a-k-t-b","",""
"unacquainted","","","n-a-k-a-/-t","",""
"unaddressed","","","n-a-d-r-/-t","",""
"unafraid","","","n-f-r-a","",""
"unalterable","","","n-o-t-e-r-b","",""
"unanimous","","","e-u-n-a-n","",""
"unanswerable","","","n-a-n-s-b","",""
"unanticipated","","","n-a-/-s-e-p-/-t","",""
"unarranged","","","n-a-r-a-/-t","",""
"unasked","","","n-s-k-t","",""
"unassisted","","","n-ss-td","",""
"unavoidable","","","n-v-o-e","",""
"unaware","","","n-a-r","",""
"unbalanced","","","n-b-a-l-/-t","",""
"uncertain","","","n-s-e-tn","",""
"unchanged","","","n-ch-/-t","",""
"uncharitable","","","n-ch-a2-t-b","",""
"uncivilized","","","n-s-v-i-s-d","",""
"uncle","","","u-nk-l","",""
"uncollectible","","","n-k-o-l-b","",""
"uncomfortable","","","n-k-f-t-b","",""
"uncommunicative","","","n-k-m-u-/-v","",""
"unconnected","","","n-k-e-k-t","",""
"uncool","","","n-k-u-l","",""
"uncorrected","","","n-k-r-/-t","",""
"undamaged","","","n-tm-j-d","",""
"undated","","","n-td-/-t","",""
"undecided","","","n-d-s-i-/-t","",""
"under","","","^-u","",""
"under separate cover","","","u-/-s-k-v","",""
"under the circumstances","","","u-/-th-/-ss","",""
"undergraduate","","","u-/-g-r-a-d-e-u-t","",""
"understand","","","u-/-s-tn","",""
"understood","","","u-/-s-t-u","",""
"undertake","","","u-/-t-a-k","",""
"underwear","","","u-/-u-a-r","",""
"undetermined","","","n-e2-mn-/-t","",""
"undoubtedly","","","n-d-a-u-/-t-e","",""
"uneasy","","","u-n-e-s-e","",""
"uneducated","","","n-e-d-u-/-t","",""
"unexpected","","","n-e-s-p-/-t","",""
"unexpressed","","","n-e-s-p-r-/-t","",""
"unfair","","","n-f-a-r","",""
"unforgivable","","","n-f-g-e-/-b","",""
"unfortunate","","","n-f-tn-a-t","",""
"unfriendly","","","n-f-r","",""
"unhappy","","","u-n-^-h-\-a-p-e","",""
"uniform","","","e-u-n-f-m","",""
"union","","","e-u-n","",""
"unit","","","e-u-n-e-t","",""
"united","","","e-u-n-i-/-t","",""
"United Kingdom","","","e-u-k","",""
"United States","","","e-u-s","",""
"United States of America","","","e-u-s-a","",""
"universal","","","e-u-n-v","",""
"universe","","","e-u-n-v","",""
"university","","","e-u-n-v-e-s-t-e","",""
"unjust","","","n-j-u-s","",""
"unkind","","","n-k-i","",""
"unknightly","","","u-n-ia","",""
"unknown","","","u-n-o-n","",""
"unless","","","n-l","",""
"unlike","","","n-l-a","",""
"unlined","","","n-l-a-nt","",""
"unnecessary","","","u-n-e-ss","",""
"unpaid","","","n-p-d","",""
"unpleasant","","","n-p-e-s","",""
"unreasonable","","","n-r-s","",""
"unsatisfactory","","","n-s-a-t","",""
"unseat","","","n-s-e-t","",""
"untenable","","","n-tn-b","",""
"until","","","nt-e","",""
"unusual","","","nu-sh","",""
"unusually","","","nu-sh-e","",""
"unwilling","","","n-l-\-h","",""
"unworthy","","","n-u-u-th-e","",""
"up","","","/-p","",""
"up to the time","","","u-p-tm","",""
"upon","","","p-n","",""
"upon the subject","","","p-o-n-s-j","",""
"upper","","","u-p-r","",""
"upset","","","u-p-s2-e-t","",""
"upstairs","","","u-p-s2-t-ya","",""
"urge","","","e2-j","",""
"urgent","","","e-jnt","",""
"Uruguay","","","u-r-u-g","",""
"us","","","u-s","",""
"use","","","e-u","",""
"useful","","","e-u-f","",""
"useless","","","e-u-l","",""
"uses","","","e-u-s","",""
"usual","","","e-u-sh","",""
"usually ","","","u-sh","",""
"Utah","","","e-u-t","",""
"utilize","","","e-u-t-l-i-s","",""
"utmost","","","u-t-m-o","",""
"utter","","","u-t-e2","",""
"utterly","","","u-t-e2-e2","",""
"v. h-u-s-a-r","","","^-h-\-u-a-r","",""
"v. h-u-s-i-f","","","^-h-\-u-i-f","",""
"v. l-e-nt-e-k","","","l-e-d-e-k","",""
"v. m-a-k-sh-e-f-t","","","m-a-k-f-e-f-t","",""
"v. m-a-s-f","","","m-a-f","",""
"v. m-a-ss","","","m-a-s","",""
"v. m-a-s-v","","","m-a-v","",""
"v. m-e-t-l-k","","","m-e-t-r-g","",""
"v. n-e-s-o-s-b","","","n-e-s-s-b","",""
"v. n-k-b-u-s-b","","","n-k-b-u-b","",""
"v. n-s-u-f-b","","","n-s-u-b","",""
"vacancy","","","v-a-k-n-s-e","",""
"vacant","","","v-a-k-nt","",""
"vacation","","","v-a-k-a-sh","",""
"vague","","","v-a-g","",""
"vain","","","v-a-n","",""
"valley","","","v-a-l-e","",""
"Valparaiso","","","v-a-l-p","",""
"valuable","","","v-l-b","",""
"valuation","","","v-l-sh","",""
"value","","","v-l","",""
"Vancouver","","","v-a-n-k-v","",""
"vanity","","","v-/-nt","",""
"vans","","","v-a-n-s","",""
"variety","","","vr-i","",""
"various","","","v-a-r-s","",""
"vary","","","v-a-r-e","",""
"vast","","","v-a-s-t","",""
"veins","","","v-a-n-s","",""
"velvet","","","v-e-l-v-t","",""
"vendor","","","v-nt-r","",""
"Venezuela","","","v-e-n-s-e-l-a","",""
"venture","","","v-nt-r","",""
"Vera Cruz","","","v-k-r-u-s","",""
"verdict","","","v-e2-d","",""
"Vermont","","","v-t","",""
"verse","","","v-e-s","",""
"very","","","v-e","",""
"very cordially yours","","","v-k-u","",""
"very much","","","v-e-m-ch","",""
"very truly yours","","","v-t-u","",""
"via","","","v-ia","",""
"vice","","","v-i-s","",""
"vice president","","","v-/-p","",""
"vicinity","","","v-e-s-/-nt","",""
"victim","","","v-e-k-tm","",""
"Victoria","","","v-e-k-t","",""
"victory","","","v-e-k-t-r-e","",""
"Vienna","","","v-e-n-a","",""
"view","","","v-e-u","",""
"village","","","v-e-l-j","",""
"violence","","","v-i-l-e-n-s","",""
"violent","","","v-i-l-e-nt","",""
"violin","","","v-i-l-e-n","",""
"violins","","","v-i-l-e-n-s","",""
"Virginia","","","v-a","",""
"virtue","","","v-e2-t-u","",""
"visible","","","v-e-s-b","",""
"vision","","","v-e-sh","",""
"visit","","","v-e-s-e-t","",""
"visited","","","v-e-s-e-td","",""
"visitor","","","v-e2-s-e2-t-e2","",""
"visitors","","","v-e-s-e-t-ye2","",""
"vital","","","v-i-t-l","",""
"-vity","","","/-v","",""
"vocal","","","v-k-l","",""
"vocational","","","v-k-a-sh-l","",""
"voice","","","v-o-e-s","",""
"volume","","","v-o-l","",""
"voluntary","","","v-o-l-nt-r-e","",""
"vote","","","v-t","",""
"voted","","","v-td","",""
"voucher","","","v-a-u-ch-e2","",""
"vowel","","","vl","",""
"voyage","","","v-o-e-j","",""
"vulgar","","","v-u-g-r","",""
"vulnerable","","","v-u-l-n-e-r-b","",""
"wages","","","a-j-s","",""
"wagon","","","u-a-g-n","",""
"waist","","","u-a-s-t","",""
"wait","","","u-a-t","",""
"waited","","","u-a-td","",""
"wake","","","u-a-k","",""
"walk","","","u-o-k","",""
"walked","","","u-o-k-t","",""
"wall","","","u-o-l","",""
"wan","","","u-o-n","",""
"wander","","","u-o-nt-r","",""
"want","","","o-nt","",""
"wanted","","","o-nt-d","",""
"war","","","u-o","",""
"-ward","","","/-d","",""
"warehouse","","","u-a-r-s","",""
"warm","","","u-o-m","",""
"warn","","","u-o-n","",""
"warned","","","u-o-nt","",""
"warrant","","","u-o-nt","",""
"Warsaw","","","u-o-s-o","",""
"was","","","o-s","",""
"was not","","","o-s2-nt","",""
"wash","","","u-o-sh","",""
"washed","","","u-o-sh-t","",""
"Washington","","","u-o-sh","",""
"Washington ","","","u-a","",""
"waste","","","u-a-s-t","",""
"watch","","","u-o-ch","",""
"water","","","u-o-t-e2","",""
"Waterbury","","","u-o-t-b-r-e","",""
"wave","","","u-a-v","",""
"way","","","u-a","",""
"we","","","u-e","",""
"we admire","","","u-e-m-i","",""
"we advise","","","u-e-v-i-s","",""
"we always","","","u-e-l-s","",""
"we are","","","u-e-r","",""
"we are not","","","u-e-r-n","",""
"we are sorry","","","u-e-r-s2-o","",""
"we are sure","","","u-e-r-sh","",""
"we can","","","u-e-k","",""
"we cannot","","","u-e-k-n","",""
"we do not","","","u-e-tn","",""
"we do not believe","","","u-e-tn-b-e","",""
"we do not know","","","u-e-tn-o","",""
"we don't","","","u-e-d-o-n","",""
"we had","","","u-i3-d","",""
"we have","","","u-e-v","",""
"we have been","","","u-e-v-b","",""
"we have done","","","u-e-v-tn","",""
"we have not","","","u-e-v-n","",""
"we have your order","","","u-e-v-u-d","",""
"we hope","","","u-^-h-\-e2-p","",""
"we may","","","u-e-m-a","",""
"we must","","","u-e-m-s","",""
"we refer","","","u-e-r-f","",""
"we shall","","","u-e-sh","",""
"we shall be","","","u-e-sh-b","",""
"we shall not","","","u-e-sh-n","",""
"we should","","","u-e-sh-d","",""
"we take pleasure","","","u-e-t-a-k-p","",""
"we told him","","","u-e-t-o-m","",""
"we understood","","","u-e-/-s-t-u","",""
"we want","","","u-e-nt","",""
"we were","","","u-e-e","",""
"we will","","","u-e-l","",""
"we will not","","","u-e-l-n","",""
"we would","","","u-e-d","",""
"weak","","","e-k","",""
"weakened","","","e-k-nt","",""
"weakness","","","e-k-n-e-s","",""
"wealth","","","l-th","",""
"wear","","","u-a-r","",""
"weary","","","u-e-r-e","",""
"weather","","","u-e-th","",""
"wed","","","u-e-d","",""
"Wednesday","","","u-e-n-s","",""
"weed","","","u-e-d","",""
"week","","","e-k","",""
"week or two","","","e-k-t-u","",""
"week or two ago","","","e-k-t-u-g","",""
"weekend","","","e-k-nt","",""
"weeks","","","e-k-s","",""
"weeks ago","","","e-k-s-g","",""
"weigh","","","u-a","",""
"weighed","","","u-a-d","",""
"weight","","","u-a-t","",""
"welcome","","","l-k-m","",""
"welfare","","","l-f-a-r","",""
"well","","","l","",""
"Wellington","","","u-e-l-/-tn","",""
"went","","","e-nt","",""
"were","","","e-r","",""
"west","","","u","",""
"West Virginia","","","uv","",""
"westbound","","","u-b","",""
"westbound track","","","u-b-t","",""
"westerly","","","u-r-e","",""
"westerly direction","","","u-r-e-d","",""
"westerly side","","","u-r-e-s","",""
"western","","","u-e-s-tn","",""
"western division","","","u-df","",""
"wet","","","u-e-t","",""
"what","","","o-t","",""
"what has been done","","","o-t-a-s-b-tn","",""
"what to do","","","o-td-u","",""
"whatever","","","o-t-e-v","",""
"whatsoever","","","o-t-s2-o-v","",""
"wheat","","","^-h-\-u-e-t","",""
"wheel","","","^-h-\-u-e-l","",""
"when","","","e-n","",""
"when the","","","e-n-th","",""
"whenever","","","e-n-e-v","",""
"where","","","a-r","",""
"whereabouts","","","a-r-a-b-s","",""
"whereas","","","a-r-s","",""
"whereby","","","a-r-b","",""
"wherein","","","a2-n","",""
"wherever","","","a-r-e-v","",""
"whether","","","u-e-th","",""
"whether or not","","","e2-n","",""
"which","","","ch","",""
"which have","","","ch-v","",""
"which is","","","ch-s","",""
"which was","","","ch-o-s","",""
"while","","","i-l","",""
"whistle","","","^-h-\-u-e-s-l","",""
"white","","","^-h-\-u-i-t","",""
"who","","","^-h-\-u","",""
"who had","","","^-h-\-u-^-h-\-d","",""
"who have","","","^-h-\-u-v","",""
"whoever","","","^-h-\-u-v","",""
"whole","","","^-h-\-o-l","",""
"whole lot","","","^-h-\-o-l-o-t","",""
"wholesale","","","^-h-\-o-l-s-a","",""
"wholesome","","","^-h-\-o-l-s-m","",""
"wholly","","","^-h-\-o-l-e","",""
"whom","","","^-h-\-u-m","",""
"whose","","","^-h-\-u-s","",""
"why","","","i","",""
"why not","","","i2-n","",""
"wicked","","","u-e-k-e-d","",""
"wide","","","u-i-d","",""
"widow","","","u-e-d-o","",""
"width","","","u-e-d-th","",""
"wife","","","i-f","",""
"wild","","","u-i-ld","",""
"will","","","l","",""
"will be","","","l-b","",""
"will be able","","","l-b-a","",""
"will be done","","","l-b-tn","",""
"will you","","","l-u","",""
"Williamsport","","","u-e-l-m-s-p","",""
"willingness","","","l-^-h-\-n-e-s","",""
"win","","","u-e-n","",""
"wind","","","u-e-nt","",""
"window","","","u-e-nt-o","",""
"Windsor","","","u-e-n-s-o-r","",""
"wine","","","u-i-n","",""
"Winnipeg","","","u-e-n-p-g","",""
"winter","","","u-e-nt-r","",""
"wire","","","i-r","",""
"wire us","","","i-r-s","",""
"Wisconsin","","","u-e","",""
"wisdom","","","u-e-s-tm","",""
"wise","","","u-i-s","",""
"wish","","","u-sh","",""
"wished","","","u-sh-t","",""
"with","","","e-th","",""
"with or without","","","e-th-e-th-t","",""
"with reference to the matter","","","e-th-r-f-m-a-t","",""
"with that","","","e-th-th-a","",""
"with the","","","e-th-th","",""
"with us","","","e-thu-s","",""
"with you","","","e-thu","",""
"withdraw","","","e-th-d-r-o","",""
"within","","","e-th-e-n","",""
"without","","","e-th-t","",""
"witness","","","u-e-t-n-e-s","",""
"woke","","","u-o-k","",""
"woman","","","u-mn","",""
"women","","","u-e-mn","",""
"won","","","u-n","",""
"wonder","","","u-u-n","",""
"wonderful","","","u-u-n-f","",""
"wont","","","o-nt","",""
"won't","","","o-nt","",""
"wont ","","","u-nt","",""
"woo","","","u-u","",""
"wood","","","u-u-d","",""
"wooden","","","u-u-tn","",""
"wool","","","u-u-l","",""
"woos","","","u-u-s","",""
"Worcester","","","u-u-s-t-e2","",""
"word","","","u-d","",""
"words","","","u-d-s","",""
"wore","","","u-o-r","",""
"work","","","r-k","",""
"work ","","","u-k","",""
"worked","","","r-k-t","",""
"worker","","","r-k-/-r","",""
"workers","","","r-k-/-r-s","",""
"workmen","","","r-k-mn","",""
"world","","","u-u","",""
"worldly","","","u-u-e","",""
"worlds","","","u-us","",""
"worm","","","u-u-m","",""
"worn","","","u-o-r-n","",""
"worried","","","u-u-e-d","",""
"worries","","","u-u-e-s","",""
"worry","","","u-u-e","",""
"worse","","","u-u-s","",""
"worse than","","","u-u-s-n","",""
"worship","","","u-u-/-sh","",""
"worst","","","u-u-s-t","",""
"worth","","","u-u-th","",""
"worthless","","","u-u-th-l","",""
"would","","","d","",""
"would be able","","","d-b-a","",""
"would be done","","","d-b-tn","",""
"would like","","","d-l-a","",""
"wounded","","","u-u-nt-d","",""
"wreck","","","r-e-k","",""
"wretched","","","r-e-ch-d","",""
"write","","","r-i","",""
"write us","","","r-i-s2","",""
"writer","","","r-i-r","",""
"writes","","","r-i-s","",""
"written","","","r-e-tn","",""
"wrong","","","r-o-ng","",""
"wrote","","","r-o-t","",""
"Wyoming","","","u-i","",""
"yacht","","","e-o-t","",""
"yard","","","a-rd","",""
"ye","","","ye","",""
"yea","","","ya","",""
"yeah","","","ye","",""
"year","","","e-r","",""
"yearly","","","e-r-e","",""
"years","","","e-r-s","",""
"years ago","","","ye-r-s-g","",""
"yellow","","","e-l-o","",""
"yes","","","ye","",""
"yes ","","","e-s","",""
"yesterday","","","e-s-t","",""
"yet","","","e-t","",""
"yield","","","e-l-d","",""
"Yokohama","","","e-o-k-a-m-a","",""
"you","","","u","",""
"you always","","","u-l-s","",""
"you are","","","u-r","",""
"you are aware of the fact","","","u-r-a-r-f","",""
"you can","","","u-k","",""
"you desire","","","u-d-s","",""
"you do not","","","u-tn","",""
"you do not know","","","u-tn-o","",""
"you had","","","^-h-\-u-d","",""
"you have","","","u-v","",""
"you know","","","u-n-o","",""
"you may","","","u-m-a","",""
"you want","","","u-nt","",""
"you were","","","u-e2","",""
"you would","","","u-d","",""
"young","","","u-ng","",""
"younger","","","u-ng-e2","",""
"youngest","","","u-ng-e-s","",""
"Youngstown","","","ung-s-t-n","",""
"your","","","u","",""
"your immediate attention","","","u-m-e-tn-sh","",""
"your inquiry","","","u-n-k-i","",""
"your letter","","","u-l-e","",""
"your order","","","u-d","",""
"yours","","","us","",""
"yours truly","","","u-t","",""
"yours very cordially","","","u-v-k","",""
"yours very truly","","","u-v-t","",""
"yourself","","","us","",""
"yourselves","","","u-ss","",""
